id,code,name,industry,concept,sme,gem,st,hs300,sh50,zz500,pe,outstanding,totals,totalAssets,liquidAssets,timeToMarket,pb,rev,profit,holders
1892,600481,双良节能,环境保护,,False,False,False,0.0,False,True,205.49,16.2,16.2,432326.09,330713.88,20030422,3.06,-19.14,-83.01,60042.0
1893,600401,*ST海润,半导体,,False,False,True,0.0,False,False,0.0,47.25,47.25,1572472.13,605879.06,20030924,1.43,-36.43,-2051.03,237424.0
1894,600399,抚顺特钢,特种钢,,False,False,False,0.0,False,False,79.49,11.3,13.0,1261757.88,701421.56,20001229,3.37,18.6,-48.9,124131.0
1895,600381,青海春天,医疗保健,,False,False,False,0.0,False,False,23.77,2.12,6.31,235284.45,172794.09,20010508,2.74,-14.46,114.37,46137.0
1896,600378,天科股份,化工原料,,False,False,False,0.0,False,False,111.49,2.97,2.97,100198.7,71993.7,20010111,5.31,22.87,94.48,18758.0
1897,600365,通葡股份,红黄药酒,,False,False,False,0.0,False,False,923.99,4.0,4.0,100591.56,70228.27,20010115,4.94,59.34,163.93,29883.0
1898,600309,万华化学,化工原料,,False,False,False,0.4,True,False,9.57,27.34,27.34,6275300.0,2369630.25,20010105,4.16,86.14,212.41,128600.0
1899,600306,商业城,百货,,False,False,False,0.0,False,False,12.16,1.77,1.78,161002.09,14628.9,20001226,10.25,-10.88,231.66,18358.0
1900,600300,维维股份,软饮料,,False,False,False,0.0,False,True,48.16,16.72,16.72,833343.19,419335.44,20000630,2.52,5.89,11.27,84119.0
1901,600291,西水股份,保险,,False,False,False,0.0,False,True,6.5,9.79,10.93,23830208.0,0.0,20000731,1.68,6.88,6340.41,112173.0
1902,600290,华仪电气,电气设备,,False,False,False,0.0,False,False,190.08,5.27,7.6,684045.0,483607.69,20001106,2.14,-10.42,13.25,17908.0
1903,600284,浦东建设,建筑施工,,False,False,False,0.0,False,True,19.52,6.93,6.93,1074343.38,859998.13,20040316,1.05,36.98,-4.17,80450.0
1904,600273,嘉化能源,化工原料,,False,False,False,0.0,False,False,15.66,13.06,14.94,816897.69,296726.28,20030627,2.29,32.2,27.16,40491.0
1905,600270,外运发展,仓储物流,,False,False,False,0.0,False,True,12.08,9.05,9.05,965135.19,598916.31,20001228,1.99,20.97,35.91,40254.0
1906,600257,大湖股份,渔业,,False,False,False,0.0,False,False,431.98,4.27,4.81,167603.48,98776.38,20000612,2.78,20.12,18.09,36585.0
1907,600255,梦舟股份,铜,,False,False,False,0.0,False,False,109.23,17.7,17.7,573808.75,277625.75,20001122,1.67,14.86,148.1,154038.0
1908,600241,时代万恒,商贸代理,,False,False,False,0.0,False,False,102.68,1.93,2.94,199870.73,116769.42,20001128,2.8,9.09,279.53,18422.0
1909,600236,桂冠电力,水力发电,,False,False,False,0.0,False,False,13.67,36.04,60.63,4182908.0,389730.19,20000323,2.36,-8.23,-24.79,75542.0
1910,600227,赤天化,农药化肥,,False,False,False,0.0,False,False,0.0,12.45,17.36,707928.31,209060.38,20000221,1.85,-56.25,77.31,63506.0
1911,600226,瀚叶股份,农药化肥,,False,False,False,0.0,False,False,48.89,15.33,24.14,515130.84,191990.69,19991116,3.41,45.77,-17.32,36158.0
1912,600221,海航控股,空运,,False,False,False,0.3,False,False,14.85,164.36,168.06,19768266.0,5134460.5,19991125,1.03,46.64,-18.97,441341.0
1913,600212,江泉实业,综合类,,False,False,False,0.0,False,False,128.43,5.12,5.12,81106.93,26016.85,19990817,5.62,-3.44,-9.82,31469.0
1914,600187,国中水务,水务,,False,False,False,0.0,False,True,282.92,14.56,16.54,479860.56,158841.06,19981111,2.21,17.27,12.18,149141.0
1915,600179,安通控股,仓储物流,,False,False,False,0.0,False,True,50.66,4.81,10.62,740168.13,276136.0,19981104,8.78,70.6,41.41,16700.0
1916,600171,上海贝岭,半导体,,False,False,False,0.0,False,True,41.08,6.74,7.0,223789.2,163300.7,19980924,4.04,5.6,290.82,74031.0
1917,600170,上海建工,建筑施工,,False,False,False,0.14,False,False,13.19,84.87,89.04,18542914.0,14636725.0,19980623,1.42,13.48,14.66,221907.0
1918,600165,新日恒力,钢加工,,False,False,False,0.0,False,False,0.0,6.85,6.85,242249.16,95841.21,19980529,14.03,-54.38,99.04,19153.0
1919,600159,大龙地产,区域地产,,False,False,False,0.0,False,False,0.0,8.3,8.3,321362.88,286726.0,19980526,1.32,-66.02,-134.93,51673.0
1920,600157,永泰能源,煤炭开采,,False,False,False,0.17,False,False,76.08,124.26,124.26,10654263.0,1798755.75,19980513,1.73,124.78,-10.75,222200.0
1921,600156,华升股份,纺织,,False,False,False,0.0,False,False,0.0,4.02,4.02,113416.67,74087.9,19980527,2.49,35.22,-25.97,23725.0
1922,600150,中国船舶,船舶,,False,False,False,0.0,False,False,0.0,13.78,13.78,5404442.0,3910742.5,19980520,2.32,-29.43,32.93,145814.0
1923,600148,长春一东,汽车配件,,False,False,False,0.0,False,False,111.45,1.42,1.42,103918.32,78652.6,19980520,6.93,52.68,78.93,33002.0
1924,600145,*ST新亿,陶瓷,,False,False,True,0.0,False,False,551.09,14.91,14.91,88046.0,88037.11,19990923,4.5,0.0,-83.91,32779.0
1925,600131,岷江水电,水力发电,,False,False,False,0.0,False,False,33.97,3.97,5.04,237754.0,20282.22,19980402,2.49,-34.04,-63.88,47819.0
1926,600122,宏图高科,其他商业,,False,False,False,0.0,False,True,16.49,11.58,11.58,2253444.5,1594238.5,19980420,1.18,-6.22,56.49,73471.0
1927,600117,西宁特钢,特种钢,,False,False,False,0.0,False,False,0.0,7.41,10.45,2836783.0,808288.06,19971015,2.14,-16.28,53.94,79009.0
1928,600112,*ST天成,电气设备,,False,False,True,0.0,False,False,111.88,5.09,5.09,277919.69,100442.11,19971127,2.12,15.75,206.03,46270.0
1929,600086,东方金钰,服饰,,False,False,False,0.0,False,True,40.55,10.57,13.5,1187240.88,1102217.75,19970606,4.2,39.49,13.63,46687.0
1930,600084,中葡股份,红黄药酒,,False,False,False,0.0,False,False,0.0,9.98,11.24,290522.56,228727.16,19970711,3.58,51.24,-4.94,92000.0
1931,600076,康欣新材,其他建材,,False,False,False,0.0,False,False,14.17,7.52,10.34,477179.56,244053.95,19970526,2.01,30.66,21.24,47529.0
1932,600069,银鸽投资,造纸,,False,False,False,0.0,False,False,427.78,8.25,12.49,455459.84,158624.56,19970430,4.55,16.61,115.14,55709.0
1933,600063,皖维高新,化纤,,False,False,False,0.0,False,False,41.97,15.2,19.26,911385.88,220182.47,19970528,1.22,32.99,10.45,101107.0
1934,600060,海信电器,家用电器,,False,False,False,0.0,False,True,25.37,13.08,13.08,2323988.0,2104291.5,19970422,1.53,7.57,-47.39,63272.0
1935,600051,宁波联合,综合类,,False,False,False,0.0,False,False,22.03,3.11,3.11,766000.56,536470.13,19970410,1.42,68.19,5.79,25338.0
1936,600037,歌华有线,影视音像,,False,False,False,0.0,False,True,19.53,11.68,13.92,1512826.38,913657.88,20010208,1.3,-1.47,7.12,68828.0
1937,600035,楚天高速,路桥,,False,False,False,0.0,False,False,11.4,14.53,17.31,1060813.0,148021.59,20040310,1.24,91.95,49.45,69443.0
1938,600017,日照港,港口,,False,False,False,0.0,False,True,25.51,30.76,30.76,2049619.63,335032.06,20061017,1.08,9.65,45.65,150675.0
1939,600015,华夏银行,银行,,False,False,False,0.51,False,False,6.28,128.23,128.23,244578896.0,0.0,20030912,0.83,5.2,-2.67,119794.0
1940,300682,朗新科技,软件服务,,False,False,False,0.0,False,False,0.0,0.45,4.17,125838.76,114508.82,20170801,7.95,0.0,0.0,25280.0
1941,300659,中孚信息,软件服务,,False,False,False,0.0,False,False,284.41,0.2,0.83,45384.32,39708.48,20170526,9.09,0.0,0.0,11432.0
1942,300656,民德电子,电脑设备,,False,False,False,0.0,False,False,97.28,0.15,0.6,41389.07,39401.03,20170519,8.48,0.0,0.0,8987.0
1943,300607,拓斯达,专用机械,,False,False,False,0.0,False,False,52.84,0.33,1.3,110437.32,94982.15,20170209,10.0,98.9,120.58,9436.0
1944,300593,新雷能,电气设备,,False,False,False,0.0,False,False,57.57,0.67,1.16,73474.03,56173.6,20170113,4.22,1.44,-19.18,17568.0
1945,300580,贝斯特,汽车配件,,False,False,False,0.0,False,False,33.22,0.66,2.0,144090.88,82568.36,20170111,3.59,23.22,18.45,22659.0
1946,300578,会畅通讯,通信设备,,False,False,False,0.0,False,False,86.15,0.29,0.74,31582.27,28782.28,20170125,10.15,5.43,-10.35,6204.0
1947,300576,容大感光,染料涂料,,False,False,False,0.0,False,False,39.19,0.4,1.2,49567.21,39274.15,20161220,4.05,14.18,12.83,10324.0
1948,300566,激智科技,元器件,,False,False,False,0.0,False,False,66.81,0.73,1.24,148324.69,77355.3,20161115,5.53,14.53,2.07,12943.0
1949,300555,路通视信,通信设备,,False,False,False,0.0,False,False,46.96,0.93,2.0,77937.5,64990.23,20161018,2.94,-2.77,-26.87,19437.0
1950,300512,中亚股份,专用机械,,False,False,False,0.0,False,False,22.15,0.78,2.7,207647.8,172705.77,20160526,3.04,5.85,16.85,24592.0
1951,300495,美尚生态,环境保护,,False,False,False,0.0,False,False,28.53,2.36,6.01,691712.25,476972.19,20151222,2.8,118.38,35.95,14800.0
1952,300492,山鼎设计,建筑施工,,False,False,False,0.0,False,False,424.26,0.25,0.83,36671.71,28176.02,20151223,12.74,-3.11,-7.32,6111.0
1953,300489,中飞股份,铝,,False,False,False,0.0,False,False,82.82,0.48,0.91,65911.45,22435.24,20150701,2.98,24.29,-33.63,12127.0
1954,300486,东杰智能,专用机械,,False,False,False,0.0,False,False,55.9,0.84,1.4,101935.92,56752.13,20150630,3.75,322.67,164.97,20438.0
1955,300477,合纵科技,电气设备,,False,False,False,0.0,False,False,67.32,1.21,3.23,353911.84,219718.95,20150610,3.41,49.76,50.83,10084.0
1956,300471,厚普股份,专用机械,,False,False,False,0.0,False,False,35.25,2.19,3.71,291503.88,196117.75,20150611,1.75,-6.98,-27.21,16841.0
1957,300459,金科文化,化工原料,,False,False,False,0.0,False,False,54.26,5.22,19.71,603648.31,130997.15,20150515,3.32,92.13,114.83,42666.0
1958,300455,康拓红外,运输设备,,False,False,False,0.0,False,False,79.3,1.27,3.92,81095.46,68945.18,20150515,6.55,-0.12,14.13,22303.0
1959,300444,双杰电气,电气设备,,False,False,False,0.0,False,False,135.38,1.14,3.26,239266.66,173309.31,20150423,4.65,52.19,-37.06,15361.0
1960,300441,鲍斯股份,机床制造,,False,False,False,0.0,False,False,57.22,0.91,3.68,233206.8,84513.15,20150423,6.17,104.72,127.3,16414.0
1961,300424,航新科技,航空,,False,False,False,0.0,False,False,103.3,1.24,2.4,105907.11,62928.42,20150422,6.33,14.09,10.56,16337.0
1962,300411,金盾股份,专用机械,,False,False,False,0.0,False,False,199.36,0.72,2.64,95288.15,72659.68,20141231,9.29,-7.28,2.49,8899.0
1963,300410,正业科技,电器仪表,,False,False,False,0.0,False,False,33.66,1.04,1.97,270912.81,146407.22,20141231,3.3,130.79,265.65,13119.0
1964,300392,腾信股份,互联网,,False,False,False,0.0,False,False,236.93,1.64,3.84,150430.13,116865.26,20140910,9.11,17.47,324.13,27346.0
1965,300383,光环新网,电信运营,,False,False,False,0.0,False,True,44.01,13.65,14.46,959796.38,298539.75,20140129,3.02,97.26,53.24,70039.0
1966,300374,恒通科技,其他建材,,False,False,False,0.0,False,False,50.53,1.46,2.46,163725.86,88085.81,20150319,2.82,150.22,272.97,19194.0
1967,300363,博腾股份,化学制药,,False,False,False,0.0,False,False,55.95,3.08,4.25,264630.97,71534.78,20140129,3.94,-9.24,-41.43,22867.0
1968,300362,天翔环境,环境保护,,False,False,False,0.0,False,False,43.46,1.91,4.37,476684.91,317124.75,20140121,2.65,40.07,42.46,17843.0
1969,300356,光一科技,电气设备,,False,False,False,0.0,False,False,169.23,3.69,4.15,208679.95,97810.21,20121009,2.04,-39.02,-47.76,19839.0
1970,300337,银邦股份,铝,,False,False,False,0.0,False,False,751.77,7.01,8.22,260284.3,113520.86,20120718,3.9,24.19,-42.13,17000.0
1971,300325,德威新材,塑料,,False,False,False,0.0,False,False,121.24,7.95,10.11,393456.38,300322.69,20120601,3.81,2.15,-34.25,28044.0
1972,300317,珈伟股份,半导体,,False,False,False,0.0,False,False,28.03,3.24,8.54,930346.38,495511.41,20120511,2.1,43.1,30.27,30088.0
1973,300312,邦讯技术,通信设备,,False,False,False,0.0,False,False,0.0,1.84,3.2,131523.59,109948.92,20120508,3.38,-2.84,17.32,27872.0
1974,300292,吴通控股,通信设备,,False,False,False,0.0,False,False,33.34,9.1,12.75,340157.78,114574.57,20120229,2.72,26.17,-8.56,66822.0
1975,300290,荣科科技,软件服务,,False,False,False,0.0,False,False,139.68,1.3,3.21,97947.96,62746.21,20120216,3.08,-20.24,-36.28,22306.0
1976,300289,利德曼,生物制药,,False,False,False,0.0,False,False,48.79,3.21,4.24,170248.19,82841.11,20120216,2.83,1.12,18.81,23794.0
1977,300280,南通锻压,专用机械,,False,False,False,0.0,False,False,357.37,1.28,1.28,88716.45,59127.05,20111229,6.6,28.6,103.87,5343.0
1978,300279,和晶科技,元器件,,False,False,False,0.0,False,False,43.87,2.91,4.49,314807.59,152043.22,20111229,3.03,12.3,25.13,13237.0
1979,300278,华昌达,专用机械,,False,False,False,0.0,False,False,110.09,2.27,5.45,468693.69,295965.59,20111216,5.75,44.3,-16.65,9655.0
1980,300273,和佳股份,医疗保健,,False,False,False,0.0,False,True,60.92,5.6,7.88,514224.81,277362.16,20111026,2.52,-24.09,-67.49,42034.0
1981,300271,华宇软件,软件服务,,False,False,False,0.0,False,False,41.99,4.96,7.61,473181.41,230492.95,20111026,3.96,31.17,26.43,23713.0
1982,300266,兴源环境,环境保护,,False,False,False,0.0,False,True,35.1,9.56,10.43,872028.5,606369.94,20110927,6.15,93.91,192.39,6462.0
1983,300264,佳创视讯,通信设备,,False,False,False,0.0,False,False,0.0,3.18,4.13,84254.93,50237.01,20110916,4.14,16.29,-81.8,25766.0
1984,300250,初灵信息,通信设备,,False,False,False,0.0,False,False,40.74,1.26,2.32,181046.47,71549.84,20110803,1.72,-9.7,-29.14,21769.0
1985,300247,乐金健康,医疗保健,,False,False,False,0.0,False,False,56.14,5.77,8.05,292972.84,136576.13,20110729,1.59,137.06,52.15,58315.0
1986,300240,飞力达,仓储物流,,False,False,False,0.0,False,False,46.54,3.65,3.66,213227.05,134925.92,20110706,3.78,25.82,4.33,18934.0
1987,300238,冠昊生物,医疗保健,,False,False,False,0.0,False,False,74.87,1.9,2.65,164934.02,51942.65,20110706,3.52,74.81,63.45,20893.0
1988,300237,美晨生态,建筑施工,,False,False,False,0.0,False,False,19.88,6.47,8.07,755841.31,560848.38,20110629,3.28,49.58,51.24,12741.0
1989,300234,开尔新材,陶瓷,,False,False,False,0.0,False,False,856.79,1.5,2.9,120624.3,78824.77,20110622,2.27,-1.65,-92.16,20401.0
1990,300233,金城医药,化学制药,,False,False,False,0.0,False,False,28.16,2.32,3.93,467135.59,151566.17,20110622,1.77,131.68,79.28,10270.0
1991,300225,金力泰,染料涂料,,False,False,False,0.0,False,False,105.79,4.68,4.7,115213.72,73001.61,20110531,5.85,0.25,-26.55,11645.0
1992,300213,佳讯飞鸿,通信设备,,False,False,False,0.0,False,False,46.27,3.67,5.95,257870.72,162017.31,20110505,1.92,-31.54,-20.4,30025.0
1993,300208,恒顺众昇,电气设备,,False,False,False,0.0,False,False,19.99,5.79,7.66,359811.13,252806.3,20110426,4.4,35.05,49.31,29925.0
1994,300198,纳川股份,塑料,,False,False,False,0.0,False,False,131.96,7.82,10.32,294925.75,166667.2,20110407,3.83,25.81,6.72,51121.0
1995,300192,科斯伍德,染料涂料,,False,False,False,0.0,False,False,90.14,1.74,2.43,81313.82,49190.25,20110322,2.54,-1.99,-47.3,12232.0
1996,300187,永清环保,环境保护,,False,False,False,0.0,False,False,58.77,5.97,6.49,321537.81,194969.2,20110308,4.23,-8.88,6.06,27122.0
1997,300183,东软载波,软件服务,,False,False,False,0.0,False,False,25.99,2.64,4.7,282184.59,206525.66,20110222,2.39,-11.07,-21.81,26995.0
1998,300173,智慧松德,轻工机械,,False,False,False,0.0,False,False,65.47,5.09,5.86,262676.22,156157.81,20110201,2.77,-3.63,9.76,18514.0
1999,300160,秀强股份,玻璃,,False,False,False,0.0,False,False,19.44,5.92,5.98,215098.8,98356.22,20110113,2.61,19.64,55.81,35860.0
2000,300159,新研股份,农用机械,,False,False,False,0.0,False,True,45.29,9.51,14.9,891186.38,293188.59,20110107,2.56,37.41,139.4,31321.0
2001,300156,神雾环保,环境保护,,False,False,False,0.0,False,False,14.99,7.22,10.1,767388.0,704441.94,20110107,4.39,56.85,51.29,28245.0
2002,300152,科融环境,环境保护,,False,False,False,0.0,False,False,221.32,7.13,7.13,306805.28,173807.22,20101229,2.02,-20.91,131.23,60525.0
2003,300146,汤臣倍健,食品,,False,False,False,0.0,False,True,23.23,8.74,14.69,587124.44,387283.72,20101215,4.87,22.87,41.48,68721.0
2004,300143,星普医科,医疗保健,,False,False,False,0.0,False,False,43.98,1.38,2.88,262751.72,48239.95,20101209,3.17,-17.47,307.11,5594.0
2005,300142,沃森生物,生物制药,,False,False,False,0.0,False,False,0.0,13.5,15.37,572023.31,218264.05,20101112,8.84,9.41,83.17,29723.0
2006,300134,大富科技,通信设备,,False,False,False,0.0,False,True,0.0,7.12,7.67,720069.94,436005.94,20101026,2.31,-23.82,-866.28,44597.0
2007,300128,锦富技术,元器件,,False,False,False,0.0,False,False,172.68,8.2,8.42,368188.94,216138.02,20101013,3.81,6.51,2275.19,25966.0
2008,300116,坚瑞沃能,专用机械,,False,False,False,0.0,False,True,18.5,12.83,24.33,3173805.5,2110558.5,20100902,2.16,645.38,791.18,48946.0
2009,300106,西部牧业,农业综合,,False,False,False,0.0,False,False,0.0,2.1,2.11,279418.94,134275.05,20100820,1.45,7.13,-39.2,19000.0
2010,300103,达刚路机,工程机械,,False,False,False,0.0,False,False,95.27,1.68,2.12,101077.86,86209.11,20100812,4.28,37.57,43.12,17404.0
2011,300090,盛运环保,环境保护,,False,False,False,0.0,False,False,2458.88,8.77,13.2,1178856.88,503344.5,20100625,2.34,5.69,-97.75,28346.0
2012,300089,文化长城,陶瓷,,False,False,False,0.0,False,False,54.07,2.68,4.35,261204.8,98573.63,20100625,2.0,10.73,-54.38,10024.0
2013,300086,康芝药业,化学制药,,False,False,False,0.0,False,False,88.42,4.37,4.5,215433.3,136108.88,20100526,2.64,-0.14,25.51,18654.0
2014,300083,劲胜智能,元器件,,False,False,False,0.0,False,False,17.88,11.91,14.33,1144811.25,728822.63,20100520,1.81,31.86,424.03,47930.0
2015,300081,恒信东方,通信设备,,False,False,False,0.0,False,False,48.56,2.45,5.31,222176.8,146860.2,20100520,2.31,3.05,982.39,34084.0
2016,300080,易成新能,半导体,,False,False,False,0.0,False,False,0.0,5.02,5.03,704779.13,404734.5,20100625,0.95,-37.03,-9090.78,30856.0
2017,300076,GQY视讯,电脑设备,,False,False,False,0.0,False,False,0.0,3.68,4.24,116227.61,76413.81,20100430,1.75,-40.7,-1298.93,45000.0
2018,300071,华谊嘉信,广告包装,,False,False,False,0.0,False,False,29.37,4.42,6.78,377300.84,213192.7,20100421,4.08,4.36,7.51,25267.0
2019,300069,金利华电,电气设备,,False,False,False,0.0,False,False,133.6,0.92,1.17,92400.53,57418.61,20100421,6.88,-14.1,-7.54,3970.0
2020,300067,安诺其,染料涂料,,False,False,False,0.0,False,False,45.71,4.32,7.27,152890.38,78146.43,20100421,3.64,50.78,10.59,33561.0
2021,300054,鼎龙股份,化工原料,,False,False,False,0.0,False,False,30.13,6.65,9.61,397465.5,226564.66,20100211,2.63,35.41,30.84,17874.0
2022,300049,福瑞股份,中成药,,False,False,False,0.0,False,False,53.68,2.28,2.63,248369.3,125324.02,20100120,2.38,10.41,-8.07,20031.0
2023,300041,回天新材,化工原料,,False,False,False,0.0,False,False,30.61,2.57,4.26,224458.5,141443.0,20100108,1.99,33.97,16.46,25679.0
2024,300038,梅泰诺,通信设备,,False,False,False,0.0,False,False,47.97,1.46,4.19,1186998.75,455236.56,20100108,2.1,176.66,352.63,19931.0
2025,300032,金龙机电,元器件,,False,False,False,0.0,False,True,27.23,7.89,8.03,758759.81,443960.59,20091225,2.34,4.09,116.97,27039.0
2026,300010,立思辰,软件服务,,False,False,False,0.0,False,True,111.69,6.24,8.73,759377.56,292899.72,20091030,1.83,30.97,13.74,49225.0
2027,300008,天海防务,船舶,,False,False,False,0.0,False,False,34.72,5.8,9.6,387641.5,196599.0,20091030,1.91,-12.38,3.74,61246.0
2028,300004,南风股份,电气设备,,False,False,False,0.0,False,False,33.19,4.19,5.09,386208.25,156657.31,20091030,1.78,4.27,495.13,24982.0
2029,002928,华夏航空,空运,,False,False,False,0.0,False,False,0.0,0.0,0.0,548565.06,172783.7,0,0.0,35.17,8.23,0.0
2030,002882,金龙羽,电气设备,,False,False,False,0.0,False,False,26.55,0.8,4.25,159761.19,132912.36,20170717,3.63,0.0,0.0,41791.0
2031,002870,香山股份,电器仪表,,False,False,False,0.0,False,False,35.22,0.28,1.11,98162.65,75299.63,20170515,3.58,0.0,0.0,17370.0
2032,002855,捷荣技术,塑料,,False,False,False,0.0,False,False,53.64,0.6,2.4,184022.27,136125.52,20170321,2.09,0.0,0.0,34475.0
2033,002851,麦格米特,电气设备,,False,False,False,0.0,False,False,58.68,0.45,1.81,219266.05,170530.06,20170306,5.22,0.0,0.0,25000.0
2034,002835,同为股份,元器件,,False,False,False,0.0,False,False,59.2,0.73,2.16,80953.06,57538.86,20161228,2.94,1.76,-43.75,19495.0
2035,002797,第一创业,证券,,False,False,False,0.18,False,False,72.16,19.18,35.02,3060716.75,0.0,20160511,3.26,-6.09,-29.57,291258.0
2036,002775,文科园林,建筑施工,,False,False,False,0.0,False,False,18.44,1.17,2.48,275576.5,181641.27,20150629,2.98,90.41,70.4,18368.0
2037,002743,富煌钢构,钢加工,,False,False,False,0.0,False,False,41.02,2.04,3.37,588971.88,437163.56,20150217,1.43,20.24,15.34,33758.0
2038,002742,三圣股份,其他建材,,False,False,False,0.0,False,False,48.59,1.43,4.32,383072.56,177322.97,20150217,6.23,20.59,75.46,38951.0
2039,002739,万达电影,影视音像,,False,False,False,0.2,False,False,36.25,11.4,11.74,2291958.25,449196.66,20150122,5.31,20.72,10.29,111154.0
2040,002738,中矿资源,建筑施工,,False,False,False,0.0,False,False,133.87,1.31,1.92,99128.95,70055.96,20141230,8.63,56.38,3.24,13496.0
2041,002726,龙大肉食,食品,,False,False,False,0.0,False,False,35.38,7.47,7.56,250872.95,170962.92,20140626,4.1,16.78,-19.78,16855.0
2042,002721,金一文化,服饰,,False,False,False,0.0,False,False,116.78,4.69,8.35,1368744.25,1129829.75,20140127,4.39,11.53,0.85,34888.0
2043,002711,欧浦智网,仓储物流,,False,False,False,0.0,False,False,26.68,10.45,10.56,361043.53,261943.05,20140127,5.79,137.41,75.29,21602.0
2044,002699,美盛文化,服饰,,False,False,False,0.0,False,True,42.41,7.31,9.1,489412.31,294003.5,20120911,4.73,54.89,101.17,22663.0
2045,002692,睿康股份,电气设备,,False,False,False,0.0,False,False,104.81,5.8,7.18,300146.47,234917.05,20120808,4.43,-1.29,-46.39,14958.0
2046,002690,美亚光电,专用机械,,False,False,False,0.0,False,True,34.69,3.27,6.76,239942.3,208377.84,20120731,5.78,20.67,20.11,18749.0
2047,002689,远大智能,运输设备,,False,False,False,0.0,False,False,83.39,9.42,9.48,253675.3,159069.0,20120717,2.76,1.78,3.07,64298.0
2048,002684,猛狮科技,电气设备,,False,False,False,0.0,False,False,70.88,3.23,5.67,996689.19,592060.13,20120612,3.0,170.48,1670.46,14462.0
2049,002683,宏大爆破,化工原料,,False,False,False,0.0,False,False,32.28,5.74,7.01,629489.94,378440.38,20120612,1.55,29.42,255.7,25480.0
2050,002663,普邦股份,建筑施工,,False,False,False,0.0,False,True,55.28,11.94,17.96,868302.19,659666.56,20120316,2.09,30.17,21.52,100303.0
2051,002662,京威股份,汽车配件,,False,False,False,0.0,False,False,28.79,15.0,15.0,1027856.63,348588.34,20120309,1.79,15.83,-11.67,26695.0
2052,002661,克明面业,食品,,False,False,False,0.0,False,False,29.74,3.27,3.34,297520.56,182845.72,20120316,1.82,11.5,3.41,16517.0
2053,002656,摩登大道,服饰,,False,False,False,0.0,False,False,67.94,2.43,4.45,327079.06,153175.31,20120228,4.59,26.69,296.72,5438.0
2054,002650,加加食品,食品,,False,False,False,0.0,False,False,34.57,9.45,11.52,280483.78,77718.3,20120106,2.92,1.47,0.71,41155.0
2055,002649,博彦科技,软件服务,,False,False,False,0.0,False,False,29.51,4.14,5.26,270501.63,152040.55,20120106,2.62,14.38,10.45,39035.0
2056,002647,民盛金科,多元金融,,False,False,False,0.0,False,False,1258.19,3.73,3.73,291734.28,157195.16,20111228,12.18,-76.31,137.83,5333.0
2057,002646,青青稞酒,白酒,,False,False,False,0.0,False,False,37.62,4.5,4.5,278904.84,122055.7,20111222,2.2,-9.17,-43.28,22690.0
2058,002641,永高股份,塑料,,False,False,False,0.0,False,False,25.73,8.95,11.23,457488.06,232942.55,20111208,1.7,25.12,-39.83,32011.0
2059,002622,融钰集团,电气设备,,False,False,False,0.0,False,False,258.48,8.39,8.4,166323.31,34788.62,20111018,8.99,41.77,12.4,25728.0
2060,002621,三垒股份,专用机械,,False,False,False,0.0,False,False,157.88,1.98,3.38,131094.27,88247.13,20110929,4.83,109.85,25.64,8651.0
2061,002619,艾格拉斯,互联网,,False,False,False,0.0,False,False,35.22,6.09,18.45,697764.44,308563.47,20110929,1.97,47.34,91.31,46281.0
2062,002607,亚夏汽车,汽车服务,,False,False,False,0.0,False,False,45.04,7.05,8.2,434169.44,219267.84,20110810,1.76,3.69,1.74,52624.0
2063,002606,大连电瓷,电气设备,,False,False,False,0.0,False,False,44.95,4.02,4.07,150050.69,92202.61,20110805,4.04,5.61,-8.99,13648.0
2064,002604,ST龙力,食品,,False,False,True,0.0,False,False,33.8,4.98,6.0,455911.06,157043.61,20110728,1.65,76.66,19.76,68136.0
2065,002603,以岭药业,中成药,,False,False,False,0.0,False,True,26.83,9.12,12.04,775118.5,398889.88,20110728,2.31,4.15,5.22,41823.0
2066,002596,海南瑞泽,其他建材,,False,False,False,0.0,False,False,67.19,7.26,10.74,433028.91,268482.38,20110707,3.84,72.11,537.48,15794.0
2067,002592,八菱科技,汽车配件,,False,False,False,0.0,False,False,46.02,2.12,2.83,249413.97,98926.67,20111111,3.0,-10.85,13.44,12536.0
2068,002588,史丹利,农药化肥,,False,False,False,0.0,False,True,26.44,7.07,11.57,688598.44,345314.09,20110610,2.04,-15.6,-48.27,57062.0
2069,002587,奥拓电子,元器件,,False,False,False,0.0,False,False,30.94,3.72,6.11,155489.67,111025.17,20110610,3.3,134.2,46.58,33381.0
2070,002584,西陇科学,化工原料,,False,False,False,0.0,False,False,119.17,2.88,5.85,239829.2,148166.88,20110602,5.97,36.9,-23.54,17985.0
2071,002580,圣阳股份,电气设备,,False,False,False,0.0,False,False,86.58,2.91,3.54,201275.67,142186.06,20110506,2.48,5.5,-34.51,40113.0
2072,002575,群兴玩具,文教休闲,,False,False,False,0.0,False,False,0.0,5.89,5.89,90852.03,32017.51,20110422,5.97,-76.81,-176.18,22350.0
2073,002561,徐家汇,百货,,False,False,False,0.0,False,False,20.48,3.97,4.16,251800.3,152461.0,20110303,2.15,0.33,-5.01,38000.0
2074,002545,东方铁塔,钢加工,,False,False,False,0.0,False,False,62.02,6.18,12.91,1060732.13,225141.3,20110211,1.61,28.99,68.35,30345.0
2075,002538,司尔特,农药化肥,,False,False,False,0.0,False,False,30.94,7.0,7.18,458145.94,225386.88,20110118,1.67,-13.83,-36.37,45468.0
